Image Name,Score,X Pos,Y Pos,Cells Detected
201811121505_00420.png,12,80.1667,22.8794,4
201811121505_00420.png,8,81.9455,15.005,4
201811121505_00421.png,8,54.3016,66.9688,1
201811121505_00422.png,67,74.5175,23.0205,1
201811121505_00423.png,64,84.0725,29.965,1
201811121505_00424.png,88,78.007,24.5949,2
201811121505_00424.png,6,82.7971,24.6803,2
201811121505_00425.png,6,88.0281,29.8129,1
201811121505_00426.png,80,68.3465,23.6303,1
201811121505_00427.png,83,59.9952,19.5059,1
201811121505_00428.png,72,73.5499,24.8738,1
201811121505_00429.png,13,65.9434,21.209,1
201811121505_00430.png,0,-,-,0
201811121505_00431.png,0,-,-,0
201811121505_00432.png,47,84.0892,28.867,3
201811121505_00432.png,10,80.7306,27.8542,3
201811121505_00432.png,5,80.5869,14.1576,3
201811121505_00433.png,94,77.2594,23.3237,1
201811121505_00434.png,0,-,-,0
201811121505_00435.png,80,77.6069,23.42,1
201811121505_00436.png,66,73.4439,22.6931,1
201811121505_00437.png,71,73.1983,22.2511,1
201811121505_00438.png,51,81.2477,25.7909,3
201811121505_00438.png,10,80.1097,22.4892,3
201811121505_00438.png,5,81.8452,15.7575,3
201811121505_00439.png,93,77.7965,23.1262,1
201811121505_00440.png,0,-,-,0
201811121505_00441.png,8,87.3426,31.9336,1
201811121505_00442.png,0,-,-,0
201811121505_00443.png,89,79.2049,26.9553,4
201811121505_00443.png,11,81.5409,30.0354,4
201811121505_00443.png,7,80.16,23.6532,4
201811121505_00443.png,5,81.8059,15.1023,4
201811121505_00444.png,0,-,-,0
201811121505_00445.png,47,77.774,23.8834,1
201811121505_00446.png,41,85.5079,30.034,1
201811121505_00447.png,11,85.9497,29.7385,1
201811121505_00448.png,0,-,-,0
201811121505_00449.png,38,68.4554,19.1643,1
201811121505_00450.png,17,80.0964,28.1195,2
201811121505_00450.png,13,86.0713,28.2287,2
201811121505_00451.png,8,55.1749,66.3291,1
201811121505_00452.png,86,79.358,25.6823,4
201811121505_00452.png,9,79.8385,22.331,4
201811121505_00452.png,5,81.7541,29.9087,4
201811121505_00452.png,5,81.5219,15.685,4
201811121505_00453.png,6,54.308,66.3797,1
201811121505_00454.png,0,-,-,0
